12S_NC_053406.1:28332454-28345991	Looks like nuclear genome (13538 12S_NC_053406.1:28332454-28345991 Xiphias gladius isolate SHS-SW01 ecotype Sanya breed wild chromosome 7, ASM1685928v1, whole genome shotgun sequence)
12S_NC_053400.1:c22104281-22050586	Looks like nuclear genome (53696 12S_NC_053400.1:c22104281-22050586 Xiphias gladius isolate SHS-SW01 ecotype Sanya breed wild chromosome 1, ASM1685928v1, whole genome shotgun sequence)
12S_NC_053402.1:25512196-25518283	Looks like nuclear genome (6088 12S_NC_053402.1:25512196-25518283 Xiphias gladius isolate SHS-SW01 ecotype Sanya breed wild chromosome 3, ASM1685928v1, whole genome shotgun sequence)
12S_NC_053423.1:18266327-18269085	Looks like nuclear genome (2759 12S_NC_053423.1:18266327-18269085 Xiphias gladius isolate SHS-SW01 ecotype Sanya breed wild chromosome 24, ASM1685928v1, whole genome shotgun sequence)
12S_NC_053421.1:21997443-22000306	Looks like nuclear genome (2864 12S_NC_053421.1:21997443-22000306 Xiphias gladius isolate SHS-SW01 ecotype Sanya breed wild chromosome 22, ASM1685928v1, whole genome shotgun sequence)
12S_NC_053420.1:14087463-14093550	Looks like nuclear genome (6088 12S_NC_053420.1:14087463-14093550 Xiphias gladius isolate SHS-SW01 ecotype Sanya breed wild chromosome 21, ASM1685928v1, whole genome shotgun sequence)
12S_NC_052161.1:c114859255-114834013	Looks like nuclear genome (25243 12S_NC_052161.1:c114859255-114834013 Scyliorhinus canicula chromosome 16, sScyCan1.1, whole genome shotgun sequence)
12S_NC_052158.1:c95772704-95737759	Looks like nuclear genome (34946 12S_NC_052158.1:c95772704-95737759 Scyliorhinus canicula chromosome 13, sScyCan1.1, whole genome shotgun sequence)
12S_NC_052157.1:c160076055-160050417	Looks like nuclear genome (25639 12S_NC_052157.1:c160076055-160050417 Scyliorhinus canicula chromosome 12, sScyCan1.1, whole genome shotgun sequence)
12S_NC_052146.1:c262146051-262088475	Looks like nuclear genome (57577 12S_NC_052146.1:c262146051-262088475 Scyliorhinus canicula chromosome 1, sScyCan1.1, whole genome shotgun sequence)
12S_NC_052155.1:136996577-137005845	Looks like nuclear genome (9269 12S_NC_052155.1:136996577-137005845 Scyliorhinus canicula chromosome 10, sScyCan1.1, whole genome shotgun sequence)
12S_NC_052154.1:c407551-367839	Looks like nuclear genome (39713 12S_NC_052154.1:c407551-367839 Scyliorhinus canicula chromosome 9, sScyCan1.1, whole genome shotgun sequence)
12S_NC_052154.1:185220890-185301760	Looks like nuclear genome (80871 12S_NC_052154.1:185220890-185301760 Scyliorhinus canicula chromosome 9, sScyCan1.1, whole genome shotgun sequence)
12S_NC_052153.1:152175481-152207428	Looks like nuclear genome (31948 12S_NC_052153.1:152175481-152207428 Scyliorhinus canicula chromosome 8, sScyCan1.1, whole genome shotgun sequence)
12S_NC_052152.1:35175093-35618894	Looks like nuclear genome (443802 12S_NC_052152.1:35175093-35618894 Scyliorhinus canicula chromosome 7, sScyCan1.1, whole genome shotgun sequence)
12S_NC_052152.1:2339180-2381167	Looks like nuclear genome (41988 12S_NC_052152.1:2339180-2381167 Scyliorhinus canicula chromosome 7, sScyCan1.1, whole genome shotgun sequence)
12S_NC_052146.1:c138205374-138186222	Looks like nuclear genome (19153 12S_NC_052146.1:c138205374-138186222 Scyliorhinus canicula chromosome 1, sScyCan1.1, whole genome shotgun sequence)
12S_NC_052172.1:c5458793-5420689	Looks like nuclear genome (38105 12S_NC_052172.1:c5458793-5420689 Scyliorhinus canicula chromosome 27, sScyCan1.1, whole genome shotgun sequence)
12S_NC_052147.1:77969234-78001025	Looks like nuclear genome (31792 12S_NC_052147.1:77969234-78001025 Scyliorhinus canicula chromosome 2, sScyCan1.1, whole genome shotgun sequence)
12S_NC_052165.1:c39029245-38988924	Looks like nuclear genome (40322 12S_NC_052165.1:c39029245-38988924 Scyliorhinus canicula chromosome 20, sScyCan1.1, whole genome shotgun sequence)
12S_NC_052165.1:c42315754-42174675	Looks like nuclear genome (141080 12S_NC_052165.1:c42315754-42174675 Scyliorhinus canicula chromosome 20, sScyCan1.1, whole genome shotgun sequence)
12S_NC_052163.1:621940-674702	Looks like nuclear genome (52763 12S_NC_052163.1:621940-674702 Scyliorhinus canicula chromosome 18, sScyCan1.1, whole genome shotgun sequence)
12S_NC_052163.1:2787051-2816808	Looks like nuclear genome (29758 12S_NC_052163.1:2787051-2816808 Scyliorhinus canicula chromosome 18, sScyCan1.1, whole genome shotgun sequence)
12S_NC_050076.1:62304312-62313988	Looks like nuclear genome (9677 12S_NC_050076.1:62304312-62313988 Dermochelys coriacea isolate rDerCor1 chromosome 9, rDerCor1.pri.v4, whole genome shotgun sequence)
12S_NC_050076.1:21689726-21708516	Looks like nuclear genome (18791 12S_NC_050076.1:21689726-21708516 Dermochelys coriacea isolate rDerCor1 chromosome 9, rDerCor1.pri.v4, whole genome shotgun sequence)
12S_NC_050073.1:c81268607-81261633	Looks like nuclear genome (6975 12S_NC_050073.1:c81268607-81261633 Dermochelys coriacea isolate rDerCor1 chromosome 6, rDerCor1.pri.v4, whole genome shotgun sequence)
12S_NC_050073.1:c39048838-38822569	Looks like nuclear genome (226270 12S_NC_050073.1:c39048838-38822569 Dermochelys coriacea isolate rDerCor1 chromosome 6, rDerCor1.pri.v4, whole genome shotgun sequence)
12S_NC_050072.1:c49951405-49932964	Looks like nuclear genome (18442 12S_NC_050072.1:c49951405-49932964 Dermochelys coriacea isolate rDerCor1 chromosome 5, rDerCor1.pri.v4, whole genome shotgun sequence)
12S_NC_050068.2:c265915812-265833343	Looks like nuclear genome (82470 12S_NC_050068.2:c265915812-265833343 Dermochelys coriacea isolate rDerCor1 chromosome 1, rDerCor1.pri.v4, whole genome shotgun sequence)
12S_NC_050071.1:c13930898-13929225	Looks like nuclear genome (1674 12S_NC_050071.1:c13930898-13929225 Dermochelys coriacea isolate rDerCor1 chromosome 4, rDerCor1.pri.v4, whole genome shotgun sequence)
12S_NC_050070.1:c170867209-170834597	Looks like nuclear genome (32613 12S_NC_050070.1:c170867209-170834597 Dermochelys coriacea isolate rDerCor1 chromosome 3, rDerCor1.pri.v4, whole genome shotgun sequence)
12S_NC_050069.1:c27455330-27443948	Looks like nuclear genome (11383 12S_NC_050069.1:c27455330-27443948 Dermochelys coriacea isolate rDerCor1 chromosome 2, rDerCor1.pri.v4, whole genome shotgun sequence)
12S_NC_050068.2:198027787-198415143	Looks like nuclear genome (387357 12S_NC_050068.2:198027787-198415143 Dermochelys coriacea isolate rDerCor1 chromosome 1, rDerCor1.pri.v4, whole genome shotgun sequence)
12S_NC_050068.2:283957037-283968197	Looks like nuclear genome (11161 12S_NC_050068.2:283957037-283968197 Dermochelys coriacea isolate rDerCor1 chromosome 1, rDerCor1.pri.v4, whole genome shotgun sequence)
12S_NC_050090.1:c4081552-4064473	Looks like nuclear genome (17080 12S_NC_050090.1:c4081552-4064473 Dermochelys coriacea isolate rDerCor1 chromosome 23, rDerCor1.pri.v4, whole genome shotgun sequence)
12S_NC_050086.2:c819753-811541	Looks like nuclear genome (8213 12S_NC_050086.2:c819753-811541 Dermochelys coriacea isolate rDerCor1 chromosome 19, rDerCor1.pri.v4, whole genome shotgun sequence)
12S_NC_050084.1:c1747861-1734027	Looks like nuclear genome (13835 12S_NC_050084.1:c1747861-1734027 Dermochelys coriacea isolate rDerCor1 chromosome 17, rDerCor1.pri.v4, whole genome shotgun sequence)
12S_NC_050068.2:c156465872-156439169	Looks like nuclear genome (26704 12S_NC_050068.2:c156465872-156439169 Dermochelys coriacea isolate rDerCor1 chromosome 1, rDerCor1.pri.v4, whole genome shotgun sequence)
12S_NC_050081.1:9671650-9689370	Looks like nuclear genome (17721 12S_NC_050081.1:9671650-9689370 Dermochelys coriacea isolate rDerCor1 chromosome 14, rDerCor1.pri.v4, whole genome shotgun sequence)
12S_NC_050081.1:c12986553-12960069	Looks like nuclear genome (26485 12S_NC_050081.1:c12986553-12960069 Dermochelys coriacea isolate rDerCor1 chromosome 14, rDerCor1.pri.v4, whole genome shotgun sequence)
12S_NC_050079.1:c11721006-11717431	Looks like nuclear genome (3576 12S_NC_050079.1:c11721006-11717431 Dermochelys coriacea isolate rDerCor1 chromosome 12, rDerCor1.pri.v4, whole genome shotgun sequence)
12S_NC_050079.1:41317834-41329918	Looks like nuclear genome (12085 12S_NC_050079.1:41317834-41329918 Dermochelys coriacea isolate rDerCor1 chromosome 12, rDerCor1.pri.v4, whole genome shotgun sequence)
12S_NC_051783.1:c1263648-1258895	Looks like nuclear genome (4754 12S_NC_051783.1:c1263648-1258895 Anas platyrhynchos isolate Z2 breed Pekin duck chromosome 12, ZJU1.0, whole genome shotgun sequence)
12S_NC_051284.1:7456081-7468348	Looks like nuclear genome (12268 12S_NC_051284.1:7456081-7468348 Sebastes umbrosus isolate fSebUmb1 chromosome 16, fSebUmb1.pri, whole genome shotgun sequence)
12S_NC_051283.1:24146533-24151442	Looks like nuclear genome (4910 12S_NC_051283.1:24146533-24151442 Sebastes umbrosus isolate fSebUmb1 chromosome 15, fSebUmb1.pri, whole genome shotgun sequence)
12S_NC_051282.1:32566019-32611541	Looks like nuclear genome (45523 12S_NC_051282.1:32566019-32611541 Sebastes umbrosus isolate fSebUmb1 chromosome 14, fSebUmb1.pri, whole genome shotgun sequence)
12S_NC_051281.1:21353316-21393364	Looks like nuclear genome (40049 12S_NC_051281.1:21353316-21393364 Sebastes umbrosus isolate fSebUmb1 chromosome 13, fSebUmb1.pri, whole genome shotgun sequence)
12S_NC_051279.1:c10385803-10382400	Looks like nuclear genome (3404 12S_NC_051279.1:c10385803-10382400 Sebastes umbrosus isolate fSebUmb1 chromosome 11, fSebUmb1.pri, whole genome shotgun sequence)
12S_NC_051276.1:c30862588-30855352	Looks like nuclear genome (7237 12S_NC_051276.1:c30862588-30855352 Sebastes umbrosus isolate fSebUmb1 chromosome 8, fSebUmb1.pri, whole genome shotgun sequence)
12S_NC_051269.1:c11563011-11554201	Looks like nuclear genome (8811 12S_NC_051269.1:c11563011-11554201 Sebastes umbrosus isolate fSebUmb1 chromosome 1, fSebUmb1.pri, whole genome shotgun sequence)
12S_NC_051275.1:c34409912-34381776	Looks like nuclear genome (28137 12S_NC_051275.1:c34409912-34381776 Sebastes umbrosus isolate fSebUmb1 chromosome 7, fSebUmb1.pri, whole genome shotgun sequence)
12S_NC_051275.1:15873850-15877675	Looks like nuclear genome (3826 12S_NC_051275.1:15873850-15877675 Sebastes umbrosus isolate fSebUmb1 chromosome 7, fSebUmb1.pri, whole genome shotgun sequence)
12S_NC_051272.1:32123778-32137114	Looks like nuclear genome (13337 12S_NC_051272.1:32123778-32137114 Sebastes umbrosus isolate fSebUmb1 chromosome 4, fSebUmb1.pri, whole genome shotgun sequence)
12S_NC_051271.1:9108122-9123903	Looks like nuclear genome (15782 12S_NC_051271.1:9108122-9123903 Sebastes umbrosus isolate fSebUmb1 chromosome 3, fSebUmb1.pri, whole genome shotgun sequence)
12S_NC_051292.1:3009317-3016311	Looks like nuclear genome (6995 12S_NC_051292.1:3009317-3016311 Sebastes umbrosus isolate fSebUmb1 chromosome 24, fSebUmb1.pri, whole genome shotgun sequence)
12S_NC_051291.1:c2655538-2647848	Looks like nuclear genome (7691 12S_NC_051291.1:c2655538-2647848 Sebastes umbrosus isolate fSebUmb1 chromosome 23, fSebUmb1.pri, whole genome shotgun sequence)
12S_NC_051291.1:5846540-5868001	Looks like nuclear genome (21462 12S_NC_051291.1:5846540-5868001 Sebastes umbrosus isolate fSebUmb1 chromosome 23, fSebUmb1.pri, whole genome shotgun sequence)
12S_NC_051270.1:24295295-24347396	Looks like nuclear genome (52102 12S_NC_051270.1:24295295-24347396 Sebastes umbrosus isolate fSebUmb1 chromosome 2, fSebUmb1.pri, whole genome shotgun sequence)
12S_NC_051285.1:c26278630-26269257	Looks like nuclear genome (9374 12S_NC_051285.1:c26278630-26269257 Sebastes umbrosus isolate fSebUmb1 chromosome 17, fSebUmb1.pri, whole genome shotgun sequence)
12S_NC_051284.1:c31192338-31188792	Looks like nuclear genome (3547 12S_NC_051284.1:c31192338-31188792 Sebastes umbrosus isolate fSebUmb1 chromosome 16, fSebUmb1.pri, whole genome shotgun sequence)
12S_NC_051105.1:3279526-3297758	Looks like nuclear genome (18233 12S_NC_051105.1:3279526-3297758 Syngnathus acus chromosome 21, fSynAcu1.2, whole genome shotgun sequence)
12S_NC_051101.1:13878949-13880747	Looks like nuclear genome (1799 12S_NC_051101.1:13878949-13880747 Syngnathus acus chromosome 16, fSynAcu1.2, whole genome shotgun sequence)
12S_NC_051099.1:c4066917-4064100	Looks like nuclear genome (2818 12S_NC_051099.1:c4066917-4064100 Syngnathus acus chromosome 14, fSynAcu1.2, whole genome shotgun sequence)
12S_NC_051099.1:858002-862068	Looks like nuclear genome (4067 12S_NC_051099.1:858002-862068 Syngnathus acus chromosome 14, fSynAcu1.2, whole genome shotgun sequence)
12S_NC_051098.1:15458244-15459852	Looks like nuclear genome (1609 12S_NC_051098.1:15458244-15459852 Syngnathus acus chromosome 13, fSynAcu1.2, whole genome shotgun sequence)
12S_NC_051088.1:c21945509-21940256	Looks like nuclear genome (5254 12S_NC_051088.1:c21945509-21940256 Syngnathus acus chromosome 2, fSynAcu1.2, whole genome shotgun sequence)
12S_NC_051096.1:7000975-7002601	Looks like nuclear genome (1627 12S_NC_051096.1:7000975-7002601 Syngnathus acus chromosome 11, fSynAcu1.2, whole genome shotgun sequence)
12S_NC_051087.1:4831462-4836618	Looks like nuclear genome (5157 12S_NC_051087.1:4831462-4836618 Syngnathus acus chromosome 1, fSynAcu1.2, whole genome shotgun sequence)
12S_NC_051094.1:450181-453918	Looks like nuclear genome (3738 12S_NC_051094.1:450181-453918 Syngnathus acus chromosome 9, fSynAcu1.2, whole genome shotgun sequence)
12S_NC_051093.1:3174883-3177983	Looks like nuclear genome (3101 12S_NC_051093.1:3174883-3177983 Syngnathus acus chromosome 8, fSynAcu1.2, whole genome shotgun sequence)
12S_NC_051092.1:c6014959-6008775	Looks like nuclear genome (6185 12S_NC_051092.1:c6014959-6008775 Syngnathus acus chromosome 6, fSynAcu1.2, whole genome shotgun sequence)
12S_NC_051091.1:10826727-10830401	Looks like nuclear genome (3675 12S_NC_051091.1:10826727-10830401 Syngnathus acus chromosome 5, fSynAcu1.2, whole genome shotgun sequence)
12S_NC_051089.1:c15533253-15492402	Looks like nuclear genome (40852 12S_NC_051089.1:c15533253-15492402 Syngnathus acus chromosome 3, fSynAcu1.2, whole genome shotgun sequence)
12S_NC_051107.1:c3183190-3180690	Looks like nuclear genome (2501 12S_NC_051107.1:c3183190-3180690 Syngnathus acus chromosome 23, fSynAcu1.2, whole genome shotgun sequence)
12S_NC_051107.1:4739503-4752301	Looks like nuclear genome (12799 12S_NC_051107.1:4739503-4752301 Syngnathus acus chromosome 23, fSynAcu1.2, whole genome shotgun sequence)
12S_NC_051106.1:c486231-484706	Looks like nuclear genome (1526 12S_NC_051106.1:c486231-484706 Syngnathus acus chromosome 22, fSynAcu1.2, whole genome shotgun sequence)
12S_NC_051106.1:10229228-10233123	Looks like nuclear genome (3896 12S_NC_051106.1:10229228-10233123 Syngnathus acus chromosome 22, fSynAcu1.2, whole genome shotgun sequence)
12S_NC_051052.1:c4504359-4498354	Looks like nuclear genome (6006 12S_NC_051052.1:c4504359-4498354 Acanthopagrus latus isolate v.2019 chromosome 14, fAcaLat1.1, whole genome shotgun sequence)
12S_NC_051052.1:c7127146-7104301	Looks like nuclear genome (22846 12S_NC_051052.1:c7127146-7104301 Acanthopagrus latus isolate v.2019 chromosome 14, fAcaLat1.1, whole genome shotgun sequence)
12S_NC_051051.1:12563737-12570049	Looks like nuclear genome (6313 12S_NC_051051.1:12563737-12570049 Acanthopagrus latus isolate v.2019 chromosome 13, fAcaLat1.1, whole genome shotgun sequence)
12S_NC_051051.1:c15631673-15625144	Looks like nuclear genome (6530 12S_NC_051051.1:c15631673-15625144 Acanthopagrus latus isolate v.2019 chromosome 13, fAcaLat1.1, whole genome shotgun sequence)
12S_NC_051040.1:12597969-12603095	Looks like nuclear genome (5127 12S_NC_051040.1:12597969-12603095 Acanthopagrus latus isolate v.2019 chromosome 2, fAcaLat1.1, whole genome shotgun sequence)
12S_NC_051047.1:c9872088-9838164	Looks like nuclear genome (33925 12S_NC_051047.1:c9872088-9838164 Acanthopagrus latus isolate v.2019 chromosome 9, fAcaLat1.1, whole genome shotgun sequence)
12S_NC_051046.1:29807572-29823180	Looks like nuclear genome (15609 12S_NC_051046.1:29807572-29823180 Acanthopagrus latus isolate v.2019 chromosome 8, fAcaLat1.1, whole genome shotgun sequence)
12S_NC_051039.1:c17835199-17824365	Looks like nuclear genome (10835 12S_NC_051039.1:c17835199-17824365 Acanthopagrus latus isolate v.2019 chromosome 1, fAcaLat1.1, whole genome shotgun sequence)
12S_NC_051044.1:13706783-13710875	Looks like nuclear genome (4093 12S_NC_051044.1:13706783-13710875 Acanthopagrus latus isolate v.2019 chromosome 6, fAcaLat1.1, whole genome shotgun sequence)
12S_NC_051043.1:c20862105-20857140	Looks like nuclear genome (4966 12S_NC_051043.1:c20862105-20857140 Acanthopagrus latus isolate v.2019 chromosome 5, fAcaLat1.1, whole genome shotgun sequence)
12S_NC_051042.1:18715621-18762143	Looks like nuclear genome (46523 12S_NC_051042.1:18715621-18762143 Acanthopagrus latus isolate v.2019 chromosome 4, fAcaLat1.1, whole genome shotgun sequence)
12S_NC_051041.1:c7607291-7604429	Looks like nuclear genome (2863 12S_NC_051041.1:c7607291-7604429 Acanthopagrus latus isolate v.2019 chromosome 3, fAcaLat1.1, whole genome shotgun sequence)
12S_NC_051062.1:c10697893-10691658	Looks like nuclear genome (6236 12S_NC_051062.1:c10697893-10691658 Acanthopagrus latus isolate v.2019 chromosome 24, fAcaLat1.1, whole genome shotgun sequence)
12S_NC_051061.1:24529759-24534655	Looks like nuclear genome (4897 12S_NC_051061.1:24529759-24534655 Acanthopagrus latus isolate v.2019 chromosome 23, fAcaLat1.1, whole genome shotgun sequence)
12S_NC_051040.1:1583421-1592901	Looks like nuclear genome (9481 12S_NC_051040.1:1583421-1592901 Acanthopagrus latus isolate v.2019 chromosome 2, fAcaLat1.1, whole genome shotgun sequence)
12S_NC_051055.1:23544450-23547039	Looks like nuclear genome (2590 12S_NC_051055.1:23544450-23547039 Acanthopagrus latus isolate v.2019 chromosome 17, fAcaLat1.1, whole genome shotgun sequence)
12S_NC_051054.1:c22113153-22106840	Looks like nuclear genome (6314 12S_NC_051054.1:c22113153-22106840 Acanthopagrus latus isolate v.2019 chromosome 16, fAcaLat1.1, whole genome shotgun sequence)
12S_NC_051054.1:1056734-1060608	Looks like nuclear genome (3875 12S_NC_051054.1:1056734-1060608 Acanthopagrus latus isolate v.2019 chromosome 16, fAcaLat1.1, whole genome shotgun sequence)
12S_NC_045785.1:c147338992-147309413	Looks like nuclear genome (29580 12S_NC_045785.1:c147338992-147309413 Balaenoptera musculus isolate JJ_BM4_2016_0621 chromosome 1, mBalMus1.pri.v3, whole genome shotgun sequence)
12S_NC_045794.1:c61316893-61295005	Looks like nuclear genome (21889 12S_NC_045794.1:c61316893-61295005 Balaenoptera musculus isolate JJ_BM4_2016_0621 chromosome 10, mBalMus1.pri.v3, whole genome shotgun sequence)
12S_NC_045794.1:84066151-84160986	Looks like nuclear genome (94836 12S_NC_045794.1:84066151-84160986 Balaenoptera musculus isolate JJ_BM4_2016_0621 chromosome 10, mBalMus1.pri.v3, whole genome shotgun sequence)
12S_NC_045792.1:79427148-79798089	Looks like nuclear genome (370942 12S_NC_045792.1:79427148-79798089 Balaenoptera musculus isolate JJ_BM4_2016_0621 chromosome 8, mBalMus1.pri.v3, whole genome shotgun sequence)
12S_NC_045789.1:c52645525-52642998	Looks like nuclear genome (2528 12S_NC_045789.1:c52645525-52642998 Balaenoptera musculus isolate JJ_BM4_2016_0621 chromosome 5, mBalMus1.pri.v3, whole genome shotgun sequence)
12S_NC_045788.1:c40844302-40815733	Looks like nuclear genome (28570 12S_NC_045788.1:c40844302-40815733 Balaenoptera musculus isolate JJ_BM4_2016_0621 chromosome 4, mBalMus1.pri.v3, whole genome shotgun sequence)
12S_NC_045788.1:142990515-143004866	Looks like nuclear genome (14352 12S_NC_045788.1:142990515-143004866 Balaenoptera musculus isolate JJ_BM4_2016_0621 chromosome 4, mBalMus1.pri.v3, whole genome shotgun sequence)
12S_NC_045788.1:c97588006-97195037	Looks like nuclear genome (392970 12S_NC_045788.1:c97588006-97195037 Balaenoptera musculus isolate JJ_BM4_2016_0621 chromosome 4, mBalMus1.pri.v3, whole genome shotgun sequence)
12S_NC_045787.1:56509642-56528422	Looks like nuclear genome (18781 12S_NC_045787.1:56509642-56528422 Balaenoptera musculus isolate JJ_BM4_2016_0621 chromosome 3, mBalMus1.pri.v3, whole genome shotgun sequence)
12S_NC_045786.1:c111902009-111881230	Looks like nuclear genome (20780 12S_NC_045786.1:c111902009-111881230 Balaenoptera musculus isolate JJ_BM4_2016_0621 chromosome 2, mBalMus1.pri.v3, whole genome shotgun sequence)
12S_NC_045806.1:108728876-108746987	Looks like nuclear genome (18112 12S_NC_045806.1:108728876-108746987 Balaenoptera musculus isolate JJ_BM4_2016_0621 chromosome X, mBalMus1.pri.v3, whole genome shotgun sequence)
12S_NC_045804.1:43949383-43953671	Looks like nuclear genome (4289 12S_NC_045804.1:43949383-43953671 Balaenoptera musculus isolate JJ_BM4_2016_0621 chromosome 20, mBalMus1.pri.v3, whole genome shotgun sequence)
12S_NC_045804.1:50356672-50368806	Looks like nuclear genome (12135 12S_NC_045804.1:50356672-50368806 Balaenoptera musculus isolate JJ_BM4_2016_0621 chromosome 20, mBalMus1.pri.v3, whole genome shotgun sequence)
12S_NC_045804.1:42052535-42079073	Looks like nuclear genome (26539 12S_NC_045804.1:42052535-42079073 Balaenoptera musculus isolate JJ_BM4_2016_0621 chromosome 20, mBalMus1.pri.v3, whole genome shotgun sequence)
12S_NC_045804.1:c23608860-23570462	Looks like nuclear genome (38399 12S_NC_045804.1:c23608860-23570462 Balaenoptera musculus isolate JJ_BM4_2016_0621 chromosome 20, mBalMus1.pri.v3, whole genome shotgun sequence)
12S_NC_045803.1:31286530-31287567	Looks like nuclear genome (1038 12S_NC_045803.1:31286530-31287567 Balaenoptera musculus isolate JJ_BM4_2016_0621 chromosome 19, mBalMus1.pri.v3, whole genome shotgun sequence)
12S_NC_045803.1:42956201-42989025	Looks like nuclear genome (32825 12S_NC_045803.1:42956201-42989025 Balaenoptera musculus isolate JJ_BM4_2016_0621 chromosome 19, mBalMus1.pri.v3, whole genome shotgun sequence)
12S_NC_045803.1:c16540041-16531783	Looks like nuclear genome (8259 12S_NC_045803.1:c16540041-16531783 Balaenoptera musculus isolate JJ_BM4_2016_0621 chromosome 19, mBalMus1.pri.v3, whole genome shotgun sequence)
12S_NC_045801.1:c22086260-22078410	Looks like nuclear genome (7851 12S_NC_045801.1:c22086260-22078410 Balaenoptera musculus isolate JJ_BM4_2016_0621 chromosome 17, mBalMus1.pri.v3, whole genome shotgun sequence)
12S_NC_045785.1:30658654-30669584	Looks like nuclear genome (10931 12S_NC_045785.1:30658654-30669584 Balaenoptera musculus isolate JJ_BM4_2016_0621 chromosome 1, mBalMus1.pri.v3, whole genome shotgun sequence)
12S_NC_050601.1:c21825340-21812368	Looks like nuclear genome (12973 12S_NC_050601.1:c21825340-21812368 Megalops cyprinoides isolate fMegCyp1 chromosome 19, fMegCyp1.pri, whole genome shotgun sequence)
12S_NC_050596.1:c12128920-12119102	Looks like nuclear genome (9819 12S_NC_050596.1:c12128920-12119102 Megalops cyprinoides isolate fMegCyp1 chromosome 14, fMegCyp1.pri, whole genome shotgun sequence)
12S_NC_050595.1:c14552542-14452233	Looks like nuclear genome (100310 12S_NC_050595.1:c14552542-14452233 Megalops cyprinoides isolate fMegCyp1 chromosome 13, fMegCyp1.pri, whole genome shotgun sequence)
12S_NC_050594.1:c35303314-35299380	Looks like nuclear genome (3935 12S_NC_050594.1:c35303314-35299380 Megalops cyprinoides isolate fMegCyp1 chromosome 12, fMegCyp1.pri, whole genome shotgun sequence)
12S_NC_050594.1:17229203-17237455	Looks like nuclear genome (8253 12S_NC_050594.1:17229203-17237455 Megalops cyprinoides isolate fMegCyp1 chromosome 12, fMegCyp1.pri, whole genome shotgun sequence)
12S_NC_050593.1:6354863-6448885	Looks like nuclear genome (94023 12S_NC_050593.1:6354863-6448885 Megalops cyprinoides isolate fMegCyp1 chromosome 11, fMegCyp1.pri, whole genome shotgun sequence)
12S_NC_050583.1:17446004-17454860	Looks like nuclear genome (8857 12S_NC_050583.1:17446004-17454860 Megalops cyprinoides isolate fMegCyp1 chromosome 1, fMegCyp1.pri, whole genome shotgun sequence)
12S_NC_050592.1:c2056538-2051147	Looks like nuclear genome (5392 12S_NC_050592.1:c2056538-2051147 Megalops cyprinoides isolate fMegCyp1 chromosome 10, fMegCyp1.pri, whole genome shotgun sequence)
12S_NC_050591.1:c24855869-24851127	Looks like nuclear genome (4743 12S_NC_050591.1:c24855869-24851127 Megalops cyprinoides isolate fMegCyp1 chromosome 9, fMegCyp1.pri, whole genome shotgun sequence)
12S_NC_050591.1:13326594-13334713	Looks like nuclear genome (8120 12S_NC_050591.1:13326594-13334713 Megalops cyprinoides isolate fMegCyp1 chromosome 9, fMegCyp1.pri, whole genome shotgun sequence)
12S_NC_050590.1:812683-835818	Looks like nuclear genome (23136 12S_NC_050590.1:812683-835818 Megalops cyprinoides isolate fMegCyp1 chromosome 8, fMegCyp1.pri, whole genome shotgun sequence)
12S_NC_050588.1:c38844769-38838534	Looks like nuclear genome (6236 12S_NC_050588.1:c38844769-38838534 Megalops cyprinoides isolate fMegCyp1 chromosome 6, fMegCyp1.pri, whole genome shotgun sequence)
12S_NC_050586.1:c37918709-37910278	Looks like nuclear genome (8432 12S_NC_050586.1:c37918709-37910278 Megalops cyprinoides isolate fMegCyp1 chromosome 4, fMegCyp1.pri, whole genome shotgun sequence)
12S_NC_050585.1:c12448381-12442662	Looks like nuclear genome (5720 12S_NC_050585.1:c12448381-12442662 Megalops cyprinoides isolate fMegCyp1 chromosome 3, fMegCyp1.pri, whole genome shotgun sequence)
12S_NC_050607.1:c4611179-4605007	Looks like nuclear genome (6173 12S_NC_050607.1:c4611179-4605007 Megalops cyprinoides isolate fMegCyp1 chromosome 25, fMegCyp1.pri, whole genome shotgun sequence)
12S_NC_050605.1:c6586751-6560875	Looks like nuclear genome (25877 12S_NC_050605.1:c6586751-6560875 Megalops cyprinoides isolate fMegCyp1 chromosome 23, fMegCyp1.pri, whole genome shotgun sequence)
12S_NC_050603.1:c25178779-25176465	Looks like nuclear genome (2315 12S_NC_050603.1:c25178779-25176465 Megalops cyprinoides isolate fMegCyp1 chromosome 21, fMegCyp1.pri, whole genome shotgun sequence)
12S_NW_023401020.1:c248526-148235	Looks like nuclear genome (100292 12S_NW_023401020.1:c248526-148235 Halichoerus grypus isolate 241Hg ecotype Northwest Atlantic unplaced genomic scaffold, Tufts_HGry_1.1 scf7180000022496, whole genome shotgun sequence)
12S_NW_023400895.1:2024411-2028481	Looks like nuclear genome (4071 12S_NW_023400895.1:2024411-2028481 Halichoerus grypus isolate 241Hg ecotype Northwest Atlantic unplaced genomic scaffold, Tufts_HGry_1.1 scf7180000021793, whole genome shotgun sequence)
12S_NW_023400791.1:c508376-478238	Looks like nuclear genome (30139 12S_NW_023400791.1:c508376-478238 Halichoerus grypus isolate 241Hg ecotype Northwest Atlantic unplaced genomic scaffold, Tufts_HGry_1.1 scf7180000024864, whole genome shotgun sequence)
